pnu;name;data_type
12554;P1.4242202.0.0_numberOfMappedBytes;USINT
12555;P1.4242205.0.0_axisIdSelection;UINT
12556;P1.4242206.0.0_dataIdSelection;UDINT
12557;P1.4242207.0.0_instanceIdSelection;UINT
12558;P1.4242208.0.0_arrayIdSelection;UINT
12559;P1.4242215.0.0_axisIdSelectionActive;UINT
12560;P1.4242216.0.0_dataIdSelectionActive;UDINT
12561;P1.4242217.0.0_instanceIdSelectionActive;UINT
12562;P1.4242218.0.0_arrayIdSelectionActive;UINT
12563;P1.4242219.0.0_dataTypeActive;UDINT
12564;P1.103111.0.0_state;DINT
12565;P1.103112.0.0_action;UINT
12566;P1.103113.0.0_torquePositive;REAL
12567;P1.103114.0.0_torqueSlopePositive;REAL
12568;P1.103115.0.0_torqueNegative;REAL
12569;P1.103116.0.0_torqueSlopeNegative;REAL
12570;P1.103117.0.0_strokeLimit;LINT
12571;P1.103118.0.0_torqueLimit;REAL
12572;P1.103120.0.0_holdTime;REAL
12573;P1.103121.0.0_settleTime;REAL
12574;P1.103122.0.0_result;UINT
12575;P1.103123.0.0_encoderChannelPosition;UDINT
12588;P1.103136.0.0_encoderNotReady;UINT
12589;P1.103137.0.0_encoderNotReadyOption;USINT
12590;P1.103138.0.0_brakeTestFailed;UINT
12591;P1.103139.0.0_brakeTestFailedOption;USINT
12592;P1.103140.0.0_torqueFailed;UINT
12593;P1.103141.0.0_torqueFailedOption;USINT
12594;P1.7185.0.0_numberPolePairsDenom;UDINT
12595;P1.7191.0.0_numberPolePairsDenom;UDINT
12596;P1.85602.0.0_xGearInEnd;LINT
12597;P1.85603.0.0_xGearInStart;LINT
12598;P1.85604.0.0_vGearIn;REAL
12599;P1.85605.0.0_aGearIn;REAL
12600;P1.85606.0.0_jGearIn;REAL
12601;P1.85607.0.0_state;USINT
12602;P1.85608.0.0_xGearInTolerance;LINT
12603;P1.85609.0.0_vGearInTolerance;REAL
12604;P1.85610.0.0_xGearOutStart;LINT
12605;P1.85611.0.0_gearInFailed;UINT
12606;P1.85612.0.0_gearInFailedOptions;USINT
12607;P1.85614.0.0_vGearOut;REAL
12608;P1.85615.0.0_aGearOut;REAL
12609;P1.85616.0.0_jGearOut;REAL
12610;P1.85617.0.0_xGearOutPosition;LINT
12611;P1.85618.0.0_masterEncoderChannelSelection;USINT
12612;P1.85619.0.0_xGearOutEnd;LINT
12613;P1.85620.0.0_gearOutFailed;UINT
12614;P1.85621.0.0_gearOutFailedOptions;USINT
12615;P1.85641.0.0_gearInModeActive;USINT
12616;P1.85642.0.0_xGearInEndActive;LINT
12617;P1.85643.0.0_xGearInStartActive;LINT
12618;P1.85644.0.0_vGearInActive;REAL
12619;P1.85645.0.0_aGearInActive;REAL
12620;P1.85646.0.0_jGearInActive;REAL
12621;P1.85648.0.0_xGearInToleranceActive;LINT
12622;P1.85649.0.0_vGearInToleranceActive;REAL
12623;P1.85650.0.0_xGearOutStartActive;LINT
12624;P1.85653.0.0_gearOutModeActive;USINT
12625;P1.85654.0.0_vGearOutActive;REAL
12626;P1.85655.0.0_aGearOutActive;REAL
12627;P1.85656.0.0_jGearOutActive;REAL
12628;P1.85657.0.0_xGearOutPositionActive;LINT
12629;P1.85658.0.0_masterEncoderChannelSelectionActive;USINT
12630;P1.85659.0.0_xGearOutEndActive;LINT
12631;P1.85660.0.0_xOffsetActive;LINT
12632;P1.85661.0.0_xVirtualMasterActive;LINT
12633;P1.85662.0.0_tDelay;REAL
12634;P1.85663.0.0_tDelayActive;REAL
12635;P1.85664.0.0_tDelaySet;REAL
12636;P1.85665.0.0_tDelaySetActive;REAL
12637;P1.113113.0.0_moduloHigh;LINT
12638;P1.11280612.0.0_PDModuloPosMode;USINT
12639;P1.18.0.0_invalidApplicationLimits_LogSettings;USINT
12640;P1.53.0.0_invalidApplicationLimits_DiagnosisLevels;UINT
12641;P1.139.0.0_jobIgnored_because_fwUpdateInProgress_LogSettings;USINT
12642;P1.143.0.0_jobIgnored_because_fwUpdateInProgress_DiagnosisLevels;UINT
12643;P1.1209.0.0_supplyMainVoltage;REAL
12644;P1.1310.0.0_vMinLimitUser;REAL
12645;P1.1311.0.0_aMinLimitUser;REAL
12646;P1.1312.0.0_dMinLimitUser;REAL
12650;P1.71434.0.0_useSimulatedMotor;BOOL
12651;P1.112738.0.0_velocityFilterTime;REAL
12652;P1.112739.0.0_velocityFilterTimeActive;REAL
12653;P1.112740.0.0_positionFilterTime;REAL
12654;P1.112741.0.0_positionFilterTimeActive;REAL
12655;P1.11280540.0.0_ac4Controlword;UINT
12656;P1.11280541.0.0_ac4Statusword;UINT
12657;P1.11280542.0.0_ac4Statusword_b11_HomePositionSet;BOOL
12658;P1.11280543.0.0_ac4Statusword_b12_HomingTaskAck;BOOL
12659;P1.11280544.0.0_ac4Statusword_b13_HomingActive;BOOL
12660;P1.11280550.0.0_ac4Controlword_b11_StartHomingProcedure;BOOL
12661;P1.112738.1.0_velocityFilterTime;REAL
12662;P1.112739.1.0_velocityFilterTimeActive;REAL
12663;P1.112740.1.0_positionFilterTime;REAL
12664;P1.112741.1.0_positionFilterTimeActive;REAL
12665;P1.1142991.0.0_ac4HomeStartPosition;LINT
12666;P1.1142991.1.0_ac4HomeStartPosition;LINT
12667;P1.103112.1.0_action;UINT
12668;P1.103113.1.0_torquePositive;REAL
12669;P1.103114.1.0_torqueSlopePositive;REAL
12670;P1.103115.1.0_torqueNegative;REAL
12671;P1.103116.1.0_torqueSlopeNegative;REAL
12672;P1.103117.1.0_strokeLimit;LINT
12673;P1.103118.1.0_torqueLimit;REAL
12674;P1.103120.1.0_holdTime;REAL
12675;P1.103121.1.0_settleTime;REAL
12676;P1.103122.1.0_result;UINT
12677;P1.103123.1.0_encoderChannelPosition;UDINT
12678;P1.100009.0.0_motorPowerDissipationFactorAtStandstill;REAL
12679;P1.100010.0.0_enableTwoStageJogging;BOOL
12680;P1.586849.0.0_encEmuFfRateLimit;REAL
12681;P1.100548.0.0_enableAutoSaveZeroOffset;BOOL
12682;P1.100835.0.0_connectionShaftInertia;REAL
12683;P1.101215.0.0_gearRatio4MotorSide;UDINT
12684;P1.101216.0.0_gearRatio4DrivingShaft;UDINT
12685;P1.730.0.0_sdo6040_Controlword;UINT
12686;P1.731.0.0_sdo6041_Statusword;UINT
12689;P1.734.0.0_sdo6502_SupportedDriveModes;UDINT
12690;P1.735.0.0_state;UDINT
12691;P1.736.0.0_PPstate;UDINT
12692;P1.737.0.0_PVstate;UDINT
12693;P1.738.0.0_HMstate;UDINT
12694;P1.7851.0.0_coeSIPosUnit;UINT
12695;P1.7852.0.0_coeSIVelUnit;UINT
12696;P1.7853.0.0_coeSIAccUnit;UINT
12697;P1.7854.0.0_coeSIJrkUnit;UINT
12698;P1.7860.0.0_sdo60A8_siUnitPosition;UDINT
12699;P1.7861.0.0_sdo60A9_siUnitVelocity;UDINT
12700;P1.7862.0.0_sdo60AA_siUnitAcceleration;UDINT
12701;P1.7863.0.0_sdo60AB_siUnitJerk;UDINT
12702;P1.8111.0.0_sdo60B2_TorqueOffset;REAL
12703;P1.8118.0.0_sdo60E3_00_SupportedHomingMethods;USINT
12704;P1.8119.0.0_sdo60E3_0x_SupportedHomingMethods;SINT
12705;P1.8130.0.0_sdo607A_TargetPosition;LINT
12706;P1.8131.0.0_sdo6081_ProfileVelocity;REAL
12707;P1.8132.0.0_sdo6082_EndVelocity;REAL
12708;P1.8133.0.0_sdo6083_ProfileAcceleration;REAL
12709;P1.8134.0.0_sdo6084_ProfileDeceleration;REAL
12710;P1.8135.0.0_sdo6085_QuickStopDeceleration;REAL
12711;P1.8136.0.0_sdo60A4_ProfileJerk;REAL
12712;P1.8137.0.0_sdo60FF_TargetVelocity;REAL
12713;P1.8138.0.0_sdo60B1_VelocityOffset;REAL
12714;P1.8140.0.0_sdo60B0_PositionOffset;LINT
12715;P1.8144.0.0_activeCsxMode;UDINT
12716;P1.11412.0.0_selectedCspMode;UDINT
12717;P1.11413.0.0_selectedCsvMode;UDINT
12718;P1.11414.0.0_selectedCstMode;UDINT
12719;P1.12234.0.0_sdo6060_ModesOfOperation;SINT
12720;P1.12235.0.0_sdo6061_ModesOfOperationDisplay;SINT
12721;P1.12236.0.0_cia402UnknownOpModeLevel;UINT
12722;P1.12237.0.0_cia402UnknownOpModeOptions;USINT
12723;P1.88817.0.0_sdo60F2_PositioningOptionCode;UINT
12724;P1.88818.0.0_CiAModuloPosMode;USINT
12725;P1.100990.0.0_profidriveCACF;UINT
12729;P1.101033.0.0_checkLimitRange;BOOL
12730;P1.101224.0.0_xSourceSensorInstance0;UDINT
12731;P1.101252.0.0_xSourceSensorInstance1;UDINT
12732;P1.526782.0.0_PTstate;UDINT
12733;P1.526795.0.0_sdo6071_TargetTorque_F32;REAL
12734;P1.526799.0.0_sdo6087_TargetSlope;REAL
12735;P1.526800.0.0_sdo_PTModeLimitV;REAL
12736;P1.526802.0.0_sdo_LimitStrokePositive;LINT
12737;P1.526803.0.0_sdo_LimitStrokeNegative;LINT
12738;P1.526804.0.0_sdo_LimitStrokeActive;BOOL
12739;P1.1128052.0.0_sdoDigitalInputs0x60FD;UDINT
12740;P1.1128054.0.0_sdoPhysicalOutputs0x60FE;UDINT
12741;P1.1128055.0.0_sdoBitmask0x60FE;UDINT
12742;P1.1128056.0.0_versionCiA402;UDINT
12743;P1.1128057.0.0_sdoMotorType0x6402;UINT
12744;P1.1128060.0.0_touchProbeFunction;UINT
12745;P1.1128061.0.0_touchProbeStatus;UINT
12746;P1.11280053.0.0_nextRecordIndex;DINT
12747;P1.11280055.0.0_PRstate;UDINT
12752;P1.100002.0.0_astcTestData1;UDINT
12753;P1.100003.0.0_astcTestData2;UDINT
12754;P1.100004.0.0_astcTestData3;UDINT
12755;P1.100005.0.0_astcTestData12;UDINT
12756;P1.100006.0.0_astcTestData13;UDINT
12757;P1.100007.0.0_astcTestData23;UDINT
12758;P1.100008.0.0_astcTestData123;UDINT
12761;P1.100074.0.0_statusLa;UINT
12762;P1.100076.0.0_reactionLa;UINT
12763;P1.100082.0.0_reactionLb;UINT
12764;P1.100084.0.0_acknowledgeCounterLa;UDINT
12765;P1.100085.0.0_acknowledgeCounterLb;UDINT
12766;P1.100086.0.0_statusLb;UINT
12767;P1.100121.0.0_astcTestDataReadBack_LA;UDINT
12768;P1.100137.0.0_astcTestDataReadBack_LB;UDINT
12822;P1.91280026.0.0_configDriveSyncPosition;UDINT
12823;P1.91280027.0.0_configDriveSyncVelocity;UDINT
12824;P1.101344.0.0_incompatibleHomingMethod_LogSettings;USINT
12825;P1.101348.0.0_incompatibleHomingMethod_DiagnosisLevels;UINT
12826;P1.101362.0.0_forceActDrive;REAL
12827;P1.101374.0.0_torqueFilterTime;REAL
12828;P1.101382.0.0_torqueInterpretion;UDINT
12829;P1.101382.1.0_torqueInterpretion;UDINT
12832;P1.101488.0.0_feevError_LogSettings;USINT
12833;P1.101490.0.0_feevError_DiagnosisLevels;UINT
12834;P1.101496.0.0_feevSettlingTime;REAL
12835;P1.101498.0.0_feevWindow;REAL
12836;P1.101500.0.0_feevAct;REAL
12840;P1.100245.0.0_offTimeLimit;REAL
12841;P1.100245.1.0_offTimeLimit;REAL
12842;P1.100719.0.0_offTimeLimitActive;REAL
12843;P1.100719.1.0_offTimeLimitActive;REAL
12844;P1.100743.0.0_brakeOneValid_LA;BOOL
12845;P1.100751.0.0_brakeTwoValid_LA;BOOL
12846;P1.100762.0.0_brakeValid_LA;BOOL
12847;P1.100943.0.0_brakeOneValid_LB;BOOL
12848;P1.100947.0.0_brakeTwoValid_LB;BOOL
12849;P1.100951.0.0_brakeValid_LB;BOOL
12850;P1.101230.0.0_brakeTwoOpeningDelayTimeActive;REAL
12851;P1.101238.0.0_brakeTwoClosingDelayTimeActive;REAL
12852;P1.101246.0.0_brakeOneOpeningDelayActive;REAL
12853;P1.101254.0.0_brakeOneClosingDelayActive;REAL
12854;P1.101262.0.0_defaultBrakeSelectionActive;UDINT
12855;P1.12238.0.0_ModesOfOperationEnum;SINT
12856;P1.12239.0.0_ModesOfOperationDisplayEnum;SINT
12857;P1.101547.0.0_enableOnStartup;BOOL
12858;P1.101547.1.0_enableOnStartup;BOOL
12859;P1.101551.0.0_activateOnStartup;BOOL
12860;P1.101731.0.0_feaSettlingTime;REAL
12861;P1.101733.0.0_primaryReferenceSource;UDINT
12862;P1.101735.0.0_feaWindow;REAL
12863;P1.101737.0.0_feaAct;REAL
12864;P1.101741.0.0_orientionAxis;REAL
12865;P1.101750.0.0_feaError_LogSettings;USINT
12866;P1.101753.0.0_feaError_DiagnosisLevels;UINT
12867;P1.100108.0.0_absValid_LA;BOOL
12868;P1.100110.0.0_absValid_LB;BOOL
12869;P1.100112.0.0_Enc_Valid_LA;BOOL
12870;P1.100114.0.0_Enc_Valid_LB;BOOL
12871;P1.100132.0.0_Actual_Position_LA;LINT
12872;P1.100134.0.0_Actual_Position_LB;LINT
12873;P1.100136.0.0_Actual_Velocity_LA;REAL
12874;P1.100138.0.0_Actual_Velocity_LB;REAL
12875;P1.100305.0.0_Actual_Acceleration_LA;REAL
12876;P1.100309.0.0_Actual_Acceleration_LB;REAL
12877;P1.100313.0.0_Standstill_LA;BOOL
12878;P1.100317.0.0_Standstill_LB;BOOL
12879;P1.100321.0.0_TimeConstantVelocityFilter;REAL
12880;P1.100325.0.0_TimeConstantVelocityFilterActive;REAL
12881;P1.100353.0.0_TimeConstantAccelerationFilter;REAL
12882;P1.100357.0.0_TimeConstantAccelerationFilterActive;REAL
12883;P1.100365.0.0_ToleranceTimePositionDifference;REAL
12884;P1.100369.0.0_ToleranceTimePositionDifferenceActive;REAL
12885;P1.100373.0.0_MaxPositionDifference;LINT
12886;P1.100679.0.0_MaxPositionDifferenceActive;LINT
12887;P1.100688.0.0_UserGearboxDenominatorActive;UDINT
12888;P1.100695.0.0_MaxVelocityDifference;REAL
12889;P1.100697.0.0_MaxVelocityDifferenceActive;REAL
12890;P1.100699.0.0_ToleranceTimeVelocityDifference;REAL
12891;P1.100712.0.0_ToleranceTimeVelocityDifferenceActive;REAL
12892;P1.100726.0.0_StandstillVelocityActive;REAL
12893;P1.100728.0.0_StandstillSettlingTimeActive;REAL
12894;P1.100730.0.0_Actual_Voltage_X2_LA;REAL
12895;P1.100732.0.0_Actual_Voltage_X2_LB;REAL
12896;P1.100734.0.0_Actual_Voltage_X3_LA;REAL
12897;P1.100736.0.0_Actual_Voltage_X3_LB;REAL
12898;P1.100738.0.0_TimeoutOffTimeLimit_LogSettings;USINT
12899;P1.100738.1.0_TimeoutOffTimeLimit_LogSettings;USINT
12900;P1.100740.0.0_TimeoutOffTimeLimit_DiagnosisLevels;UINT
12901;P1.100740.1.0_TimeoutOffTimeLimit_DiagnosisLevels;UINT
12902;P1.100953.0.0_UserGearboxNumeratorActive;UDINT
12903;P1.100957.0.0_UserFeedConstantDenominatorActive;UDINT
12904;P1.100961.0.0_UserFeedConstantNumeratorActive;UDINT
12905;P1.100993.0.0_gearRatioDrivingShaftActive;UDINT
12906;P1.100997.0.0_gearRatioMotorSideActive;UDINT
12907;P1.101001.0.0_feedDenomeratorActive;UDINT
12908;P1.101007.0.0_feedNumeratorActive;UDINT
12909;P1.101009.0.0_toggleRotationDirectionActive;BOOL
12910;P1.101011.0.0_nextUserUnitActive;UDINT
12911;P1.101055.0.0_toggleEncoderSignalNextActive;BOOL
12913;P1.101222.0.0_PositionDiscrepancy_DiagnosisLevels;UINT
12915;P1.101301.0.0_VelocityDiscrepancy_DiagnosisLevels;UINT
12917;P1.101337.0.0_InvalidEncoderSelection_DiagnosisLevels;UINT
12919;P1.101349.0.0_SupplyVoltageErrorX2_DiagnosisLevels;UINT
12921;P1.101361.0.0_SupplyVoltageErrorX3_DiagnosisLevels;UINT
12922;P1.101489.0.0_TimeoutOffTimeLimit_DiagnosisLevels_Active;UINT
12923;P1.101489.1.0_TimeoutOffTimeLimit_DiagnosisLevels_Active;UINT
12926;P1.101501.0.0_BREXT_ShortcutExtWiring_DiagnosisLevels;UINT
12927;P1.101501.1.0_BREXT_ShortcutExtWiring_DiagnosisLevels;UINT
12928;P1.101521.0.0_BREXT_ShortcutExtWiring_DiagnosisLevels_Active;UINT
12929;P1.101521.1.0_BREXT_ShortcutExtWiring_DiagnosisLevels_Active;UINT
12930;P1.101559.0.0_ToleratedVoltageErrors;UDINT
12931;P1.101566.0.0_ToleratedVoltageErrorsActive;UDINT
12932;P1.101568.0.0_PercentageToleratedVoltageErrors;UDINT
12933;P1.101570.0.0_PercentageToleratedVoltageErrorsActive;UDINT
12934;P1.101572.0.0_VoltageSafetyDelta;REAL
12935;P1.101574.0.0_VoltageSafetyDeltaActive;REAL
12936;P1.101575.0.0_PositionDiscrepancy_DiagnosisLevelsActive;UINT
12937;P1.101576.0.0_VelocityDiscrepancy_DiagnosisLevelsActive;UINT
12938;P1.101577.0.0_InvalidEncoderSelection_DiagnosisLevelsActive;UINT
12939;P1.101578.0.0_SupplyVoltageErrorX2_DiagnosisLevelsActive;UINT
12940;P1.101579.0.0_SupplyVoltageErrorX3_DiagnosisLevelsActive;UINT
12941;P1.101613.0.0_AnalogPosition_LA;UINT
12942;P1.101613.1.0_AnalogPosition_LA;UINT
12943;P1.101617.0.0_AnalogPosition_LB;UINT
12944;P1.101617.1.0_AnalogPosition_LB;UINT
12945;P1.101621.0.0_QuadraturCounter_LA;UINT
12946;P1.101621.1.0_QuadraturCounter_LA;UINT
12947;P1.101625.0.0_QuadraturCounter_LB;UINT
12948;P1.101625.1.0_QuadraturCounter_LB;UINT
12949;P1.101629.0.0_NormalizedPosition_LA;LINT
12950;P1.101629.1.0_NormalizedPosition_LA;LINT
12951;P1.101633.0.0_NormalizedPosition_LB;LINT
12952;P1.101633.1.0_NormalizedPosition_LB;LINT
12953;P1.101637.0.0_Valid_LA;BOOL
12954;P1.101637.1.0_Valid_LA;BOOL
12955;P1.101641.0.0_Valid_LB;BOOL
12956;P1.101641.1.0_Valid_LB;BOOL
12957;P1.101645.0.0_SineTrack_LA;REAL
12958;P1.101645.1.0_SineTrack_LA;REAL
12959;P1.101649.0.0_SineTrack_LB;REAL
12960;P1.101649.1.0_SineTrack_LB;REAL
12961;P1.101653.0.0_CosineTrack_LA;REAL
12962;P1.101653.1.0_CosineTrack_LA;REAL
12963;P1.101657.0.0_CosineTrack_LB;REAL
12964;P1.101657.1.0_CosineTrack_LB;REAL
12965;P1.101661.0.0_VectorLength_LA;REAL
12966;P1.101661.1.0_VectorLength_LA;REAL
12967;P1.101665.0.0_VectorLength_LB;REAL
12968;P1.101665.1.0_VectorLength_LB;REAL
12969;P1.101678.0.0_TimeLimitStandstill;UDINT
12970;P1.101678.1.0_TimeLimitStandstill;UDINT
12971;P1.101679.0.0_TimeLimitStandstillActive;UDINT
12972;P1.101679.1.0_TimeLimitStandstillActive;UDINT
12973;P1.101680.0.0_LowerLimitVectorLen;REAL
12974;P1.101680.1.0_LowerLimitVectorLen;REAL
12975;P1.101681.0.0_LowerLimitVectorLenActive;REAL
12976;P1.101681.1.0_LowerLimitVectorLenActive;REAL
12977;P1.101682.0.0_UpperLimitVectorLen;REAL
12978;P1.101682.1.0_UpperLimitVectorLen;REAL
12979;P1.101683.0.0_UpperLimitVectorLenActive;REAL
12980;P1.101683.1.0_UpperLimitVectorLenActive;REAL
12981;P1.101684.0.0_MaxNoOfConsecutiveVectorLenErrors;UDINT
12982;P1.101684.1.0_MaxNoOfConsecutiveVectorLenErrors;UDINT
12983;P1.101685.0.0_MaxNoOfConsecutiveVectorLenErrorsActive;UDINT
12984;P1.101685.1.0_MaxNoOfConsecutiveVectorLenErrorsActive;UDINT
12985;P1.101686.0.0_PercentageOfVectorLenErrors;UDINT
12986;P1.101686.1.0_PercentageOfVectorLenErrors;UDINT
12987;P1.101687.0.0_PercentageOfVectorLenErrorsActive;UDINT
12988;P1.101687.1.0_PercentageOfVectorLenErrorsActive;UDINT
12989;P1.101691.0.0_StandStillTooLong_DiagnosisLevelsActive;UINT
12990;P1.101691.1.0_StandStillTooLong_DiagnosisLevelsActive;UINT
12991;P1.101695.0.0_vectorLengthError_DiagnosisLevelsActive;UINT
12992;P1.101695.1.0_vectorLengthError_DiagnosisLevelsActive;UINT
12993;P1.101696.0.0_quadrantErrorLa_LogSettings;USINT
12994;P1.101696.1.0_quadrantErrorLa_LogSettings;USINT
12995;P1.101698.0.0_quadrantErrorLa_DiagnosisLevels;UINT
12996;P1.101698.1.0_quadrantErrorLa_DiagnosisLevels;UINT
12997;P1.101699.0.0_quadrantError_DiagnosisLevelsActive;UINT
12998;P1.101699.1.0_quadrantError_DiagnosisLevelsActive;UINT
12999;P1.101720.0.0_vectorLengthErrorLa_LogSettings;USINT
13000;P1.101720.1.0_vectorLengthErrorLa_LogSettings;USINT
13001;P1.101722.0.0_vectorLengthErrorLa_DiagnosisLevels;UINT
13002;P1.101722.1.0_vectorLengthErrorLa_DiagnosisLevels;UINT
13003;P1.101725.0.0_Abi_Valid_LB;BOOL
13004;P1.101725.1.0_Abi_Valid_LB;BOOL
13005;P1.101727.0.0_Abi_NormalizedPosition_LB;LINT
13006;P1.101727.1.0_Abi_NormalizedPosition_LB;LINT
13007;P1.101729.0.0_Abi_QuadraturCounter_LB;UINT
13008;P1.101729.1.0_Abi_QuadraturCounter_LB;UINT
13009;P1.101738.0.0_StandStillTooLongLa_LogSettings;USINT
13010;P1.101738.1.0_StandStillTooLongLa_LogSettings;USINT
13011;P1.101740.0.0_StandStillTooLongLa_DiagnosisLevels;UINT
13012;P1.101740.1.0_StandStillTooLongLa_DiagnosisLevels;UINT
13013;P1.101571.0.0_InterpolationPointDelay_LogSettings;USINT
13014;P1.101573.0.0_InterpolationPointDelay_DiagnosisLevels;UINT
13015;P1.7301.0.0_IPstate;UDINT
13016;P1.7864.0.0_Cia402IncrementsPerRevolution;UDINT
13017;P1.7865.0.0_Cia402IncrementsPerRevolutionNext;UDINT
13018;P1.7866.0.0_CiA402ScalableIncrementsActivated;BOOL
13019;P1.7867.0.0_CiA402ScalableIncrementsActivatedNext;BOOL
13021;P1.101905.0.0_isGear1RatioExtended;BOOL
13023;P1.101951.0.0_torqueOffset_T750;REAL
13026;P1.101959.0.0_coggingCompensationStatus;UDINT
13030;P1.101967.0.0_coggingCompensationValue;REAL
13034;P1.101981.0.0_torqueMin_T750;REAL
13035;P1.101985.0.0_torqueMax_T750;REAL
13038;P1.101989.0.0_appliedScKpv;REAL
13039;P1.101991.0.0_appliedScKiv;REAL
13040;P1.101993.0.0_GainFactor;REAL
13041;P1.101994.0.0_LowerBoundGainFactorScalingInput;REAL
13042;P1.101995.0.0_UpperBoundGainFactorScalingInput;REAL
13043;P1.101998.0.0_LowerBoundGainFactorScalingOutput;REAL
13044;P1.102000.0.0_UpperBoundGainFactorScalingOutput;REAL
13045;P1.102002.0.0_GainFactorMode;UDINT
13046;P1.102003.0.0_recordCoggingStatus;UDINT
13047;P1.102004.0.0_recordCoggingFactor;REAL
13048;P1.102005.0.0_recordCoggingOffset;REAL
13049;P1.102006.0.0_recordCoggingQuality;REAL
13050;P1.102007.0.0_recordCoggingInternalState;UDINT
13051;P1.102008.0.0_recordCoggingTable;UDINT
13052;P1.102017.0.0_recordCoggingDiagnostic_LogSettings;USINT
13053;P1.102019.0.0_recordCoggingDiagnostic_DiagnosisLevels;UINT
60000;velocityReferenceValue;REAL
60100;modularTelegramConfig;UINT
60104;telegramSelectionExtension1;UINT
60105;telegramSelectionExtension2;UINT
